Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2074501,-,Queensland,Australia,-27.35,152.66,0,227,10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2012,1,1,0,30,26,0.71,0.059300000000000005,0.67,107,1010,1062,1,12.9,107,1010,0,1062,0.276,44.300000000000004,19.11,0.14,983,1.8,128,2.4000000000000004
2012,1,1,1,30,26.900000000000002,0.74,0.056400000000000006,0.67,108,1026,1127,1,12.600000000000001,108,1026,0,1127,0.276,41.050000000000004,6.65,0.14,982,1.7000000000000002,121,2.6
2012,1,1,2,30,27.400000000000002,0.74,0.0565,0.67,107,1025,1118,1,12.200000000000001,107,1025,0,1118,0.275,38.97,9.5,0.14,982,1.7000000000000002,114,2.7
2012,1,1,3,30,27.400000000000002,0.63,0.0716,0.67,115,994,1033,1,12.100000000000001,115,994,0,1033,0.275,38.62,22.42,0.14,981,1.8,109,2.9000000000000004
2012,1,1,4,30,26.900000000000002,0.6,0.07540000000000001,0.67,111,959,889,1,12.200000000000001,111,959,0,889,0.274,40,35.730000000000004,0.14,981,1.8,106,3
2012,1,1,5,30,26,0.59,0.0784,0.67,102,901,694,0,12.4,102,901,0,694,0.274,42.74,48.980000000000004,0.14,982,1.8,105,3
2012,1,1,6,30,24.700000000000003,0.6,0.0781,0.67,88,805,465,0,12.5,88,805,0,465,0.275,46.74,62.07,0.14,982,1.8,103,2.8000000000000003
2012,1,1,7,30,22.900000000000002,0.61,0.07740000000000001,0.67,65,619,226,0,12.700000000000001,65,619,0,226,0.276,52.68,74.86,0.14,983,1.8,101,2.3000000000000003
2012,1,1,8,30,21,0.63,0.0741,0.67,21,171,30,1,13.200000000000001,21,171,0,30,0.277,61,87.08,0.14,984,1.8,97,1.5
2012,1,1,9,30,19.6,0.66,0.0718,0.67,0,0,0,0,13.8,0,0,0,0,0.278,69.14,99.05,0.14,985,1.7000000000000002,96,1.1
2012,1,1,10,30,18.7,0.6900000000000001,0.0679,0.67,0,0,0,0,13.9,0,0,0,0,0.278,73.71000000000001,109.79,0.14,985,1.7000000000000002,98,0.9
2012,1,1,11,30,18,0.72,0.06430000000000001,0.67,0,0,0,0,14,0,0,0,0,0.277,77.27,118.98,0.14,985,1.7000000000000002,103,0.8
2012,1,1,12,30,17.5,0.75,0.0614,0.67,0,0,0,0,14,0,0,0,0,0.277,79.92,125.82000000000001,0.14,985,1.7000000000000002,109,0.8
2012,1,1,13,30,17,0.78,0.0591,0.67,0,0,0,0,14,0,0,0,0,0.277,82.46000000000001,129.34,0.14,984,1.7000000000000002,115,0.7000000000000001
2012,1,1,14,30,16.5,0.79,0.057300000000000004,0.67,0,0,0,0,14,0,0,0,0,0.277,85.14,128.84,0.14,984,1.7000000000000002,124,0.7000000000000001
2012,1,1,15,30,16.1,0.8,0.056100000000000004,0.67,0,0,0,3,14,0,0,0,0,0.277,87.29,124.43,0.14,984,1.7000000000000002,133,0.7000000000000001
2012,1,1,16,30,15.700000000000001,0.8200000000000001,0.054900000000000004,0.67,0,0,0,0,14,0,0,0,0,0.278,89.36,116.94,0.14,984,1.7000000000000002,141,0.7000000000000001
2012,1,1,17,30,15.4,0.8300000000000001,0.0533,0.67,0,0,0,0,13.9,0,0,0,0,0.279,90.75,107.31,0.14,984,1.7000000000000002,145,0.7000000000000001
2012,1,1,18,30,15.700000000000001,0.85,0.0522,0.67,0,0,0,0,13.8,0,0,0,0,0.28,88.65,96.29,0.14,985,1.7000000000000002,145,0.8
2012,1,1,19,30,17.400000000000002,0.87,0.051500000000000004,0.67,31,391,70,1,14,31,391,0,70,0.281,80.44,84.23,0.14,986,1.7000000000000002,139,1.2000000000000002
2012,1,1,20,30,20,0.9,0.049800000000000004,0.67,60,738,291,1,13.8,60,738,0,291,0.281,67.51,71.81,0.14,986,1.6,124,1.8
2012,1,1,21,30,22.1,0.92,0.049100000000000005,0.67,77,882,532,1,13.100000000000001,77,882,1,532,0.28200000000000003,56.68,58.93,0.14,986,1.6,116,2
2012,1,1,22,30,23.8,0.9400000000000001,0.048400000000000006,0.67,87,959,756,1,12.700000000000001,87,959,0,756,0.281,49.89,45.79,0.14,986,1.6,115,2
2012,1,1,23,30,24.6,0.96,0.046400000000000004,0.67,93,1004,940,1,12.5,93,1004,0,940,0.281,46.87,32.51,0.14,986,1.6,115,2
2012,1,2,0,30,26.5,0.75,0.0688,0.67,113,1004,1061,0,12.3,113,1004,0,1061,0.28,41.42,19.23,0.14,985,1.7000000000000002,113,2.2
2012,1,2,1,30,27.5,0.78,0.06470000000000001,0.67,112,1019,1124,1,12.200000000000001,112,1019,0,1124,0.279,38.730000000000004,6.78,0.14,984,1.7000000000000002,107,2.3000000000000003
2012,1,2,2,30,28,0.79,0.0627,0.67,110,1020,1116,1,12.200000000000001,110,1020,0,1116,0.278,37.52,9.450000000000001,0.14,984,1.7000000000000002,101,2.5
2012,1,2,3,30,28,0.84,0.0874,0.67,121,982,1029,1,12.3,121,982,0,1029,0.278,37.96,22.34,0.14,983,1.8,96,2.7
2012,1,2,4,30,27.400000000000002,0.8,0.08610000000000001,0.67,114,949,885,0,12.8,114,949,0,885,0.277,40.39,35.64,0.14,983,1.9000000000000001,92,2.8000000000000003
2012,1,2,5,30,26.5,0.76,0.0852,0.67,104,894,692,0,13.200000000000001,104,894,1,692,0.277,43.800000000000004,48.9,0.14,983,1.9000000000000001,90,2.8000000000000003
2012,1,2,6,30,25.200000000000003,0.72,0.07400000000000001,0.67,85,809,465,0,13.600000000000001,85,809,0,465,0.277,48.47,62,0.14,984,2,89,2.7
2012,1,2,7,30,23.3,0.7000000000000001,0.0717,0.67,63,628,227,0,13.9,63,628,0,227,0.277,55.43,74.8,0.14,985,2,86,2.1
2012,1,2,8,30,21.3,0.7000000000000001,0.06760000000000001,0.67,21,190,31,0,14.4,21,190,0,31,0.277,64.75,87.03,0.14,985,1.9000000000000001,84,1.3
2012,1,2,9,30,19.900000000000002,0.74,0.0765,0.67,0,0,0,0,15,0,0,0,0,0.276,73.57000000000001,99.01,0.14,986,1.9000000000000001,83,1
2012,1,2,10,30,19.1,0.75,0.0719,0.67,0,0,0,0,15.200000000000001,0,0,0,0,0.275,78,109.76,0.14,986,1.8,86,0.9
2012,1,2,11,30,18.400000000000002,0.77,0.0683,0.67,0,0,0,0,15.200000000000001,0,0,0,0,0.275,81.79,118.98,0.14,986,1.8,91,0.8
2012,1,2,12,30,18,0.77,0.06670000000000001,0.67,0,0,0,1,15.3,0,0,0,0,0.274,84.09,125.85000000000001,0.14,986,1.8,98,0.8
2012,1,2,13,30,17.6,0.78,0.0653,0.67,0,0,0,0,15.3,0,0,0,0,0.274,86.39,129.41,0.14,986,1.8,105,0.7000000000000001
2012,1,2,14,30,17.3,0.79,0.0635,0.67,0,0,0,0,15.3,0,0,0,0,0.274,88.3,128.94,0.14,985,1.8,110,0.7000000000000001
2012,1,2,15,30,17,0.79,0.061200000000000004,0.67,0,0,0,1,15.4,0,0,0,0,0.273,90.39,124.56,0.14,985,1.9000000000000001,113,0.7000000000000001
2012,1,2,16,30,16.7,0.8,0.0592,0.67,0,0,0,0,15.5,0,0,0,0,0.273,92.65,117.07000000000001,0.14,985,1.8,117,0.7000000000000001
2012,1,2,17,30,16.400000000000002,0.8,0.057800000000000004,0.67,0,0,0,0,15.600000000000001,0,0,0,0,0.273,94.76,107.45,0.14,985,1.8,123,0.7000000000000001
2012,1,2,18,30,16.5,0.8,0.058,0.67,0,0,0,0,15.600000000000001,0,0,0,0,0.273,94.34,96.42,0.14,986,1.8,131,0.7000000000000001
2012,1,2,19,30,18.1,0.81,0.059000000000000004,0.67,31,360,67,1,15.700000000000001,31,360,0,67,0.272,86.15,84.36,0.14,986,1.9000000000000001,130,1.1
2012,1,2,20,30,20.700000000000003,0.8,0.0592,0.67,64,709,284,1,15.8,64,709,0,284,0.271,73.52,71.94,0.14,987,1.9000000000000001,114,1.6
2012,1,2,21,30,22.900000000000002,0.79,0.0611,0.67,83,856,522,1,15.3,83,856,0,522,0.269,62.4,59.06,0.14,987,1.9000000000000001,102,1.8
2012,1,2,22,30,24.5,0.8,0.060700000000000004,0.67,94,933,743,1,14.8,94,933,0,743,0.268,54.82,45.92,0.14,987,2,99,1.9000000000000001
2012,1,2,23,30,25.3,0.81,0.0589,0.67,101,980,927,1,14.600000000000001,101,980,0,927,0.267,51.410000000000004,32.64,0.14,987,2,98,1.9000000000000001
2012,1,3,0,30,27.1,0.8200000000000001,0.0785,0.67,117,989,1051,1,14.3,117,989,0,1051,0.266,45.42,19.36,0.15,986,2,97,2
2012,1,3,1,30,28,0.84,0.0746,0.67,118,1004,1114,1,14,118,1004,0,1114,0.266,42.2,6.92,0.15,985,2,95,2.1
2012,1,3,2,30,28.5,0.85,0.07350000000000001,0.67,117,1001,1104,1,13.700000000000001,117,1001,0,1104,0.266,40.2,9.4,0.15,985,2.1,92,2.2
2012,1,3,3,30,28.6,0.86,0.0748,0.67,114,986,1026,0,13.600000000000001,114,986,0,1026,0.265,39.7,22.27,0.15,984,2.1,89,2.2
2012,1,3,4,30,28.200000000000003,0.86,0.0702,0.67,105,960,886,1,13.600000000000001,105,960,0,886,0.265,40.71,35.56,0.15,983,2.1,87,2.3000000000000003
2012,1,3,5,30,27.400000000000002,0.85,0.0673,0.67,95,910,694,0,13.700000000000001,95,910,0,694,0.265,42.980000000000004,48.83,0.15,983,2.1,84,2.4000000000000004
2012,1,3,6,30,26.1,0.8300000000000001,0.06380000000000001,0.67,80,823,467,0,13.9,80,823,0,467,0.265,47,61.93,0.15,984,2.1,81,2.4000000000000004
2012,1,3,7,30,24.200000000000003,0.81,0.0621,0.67,59,651,230,0,14.3,59,651,0,230,0.265,53.88,74.74,0.15,985,2,77,2.1
2012,1,3,8,30,22,0.8,0.061200000000000004,0.67,21,211,32,0,14.9,21,211,0,32,0.265,64.29,86.98,0.15,985,2,73,1.5
2012,1,3,9,30,20.5,0.79,0.0641,0.67,0,0,0,0,15.5,0,0,0,0,0.265,73.19,98.97,0.15,986,2,73,1.2000000000000002
2012,1,3,10,30,19.5,0.8,0.0644,0.67,0,0,0,0,15.600000000000001,0,0,0,0,0.265,78.27,109.75,0.15,986,2,74,1
2012,1,3,11,30,18.8,0.8,0.0649,0.67,0,0,0,0,15.700000000000001,0,0,0,0,0.265,82.26,118.99000000000001,0.15,986,2,76,0.7000000000000001
2012,1,3,12,30,18.2,0.81,0.0656,0.67,0,0,0,0,15.700000000000001,0,0,0,0,0.264,85.45,125.9,0.15,986,2,80,0.6000000000000001
2012,1,3,13,30,17.8,0.8,0.0665,0.67,0,0,0,0,15.700000000000001,0,0,0,0,0.264,87.32000000000001,129.49,0.15,985,2,85,0.6000000000000001
2012,1,3,14,30,17.400000000000002,0.8,0.0674,0.67,0,0,0,1,15.600000000000001,0,0,0,0,0.263,89.25,129.05,0.15,985,2,90,0.7000000000000001
2012,1,3,15,30,17.1,0.79,0.068,0.67,0,0,0,0,15.5,0,0,0,0,0.262,90.10000000000001,124.69,0.15,984,2,92,0.7000000000000001
2012,1,3,16,30,16.8,0.8,0.0684,0.67,0,0,0,0,15.3,0,0,0,0,0.262,90.88,117.21000000000001,0.15,984,2,92,0.7000000000000001
2012,1,3,17,30,16.6,0.8,0.0679,0.67,0,0,0,0,15.200000000000001,0,0,0,0,0.261,91.31,107.59,0.15,984,2,89,0.7000000000000001
2012,1,3,18,30,16.8,0.8200000000000001,0.0673,0.67,0,0,0,0,15.100000000000001,0,0,0,0,0.261,89.69,96.57000000000001,0.15,985,2,85,0.7000000000000001
2012,1,3,19,30,18.3,0.85,0.0661,0.67,32,338,64,1,15.3,32,338,0,64,0.26,82.63,84.49,0.15,985,2,76,0.9
2012,1,3,20,30,20.700000000000003,0.87,0.0639,0.67,65,699,280,1,15.100000000000001,65,699,0,280,0.259,70.44,72.07000000000001,0.15,986,2,68,1.1
2012,1,3,21,30,22.900000000000002,0.9,0.0621,0.67,82,856,521,1,14.5,82,856,0,521,0.259,59.03,59.19,0.15,985,1.9000000000000001,68,1.1
2012,1,3,22,30,24.8,0.93,0.059500000000000004,0.67,93,938,744,0,14.3,93,938,0,744,0.259,51.95,46.050000000000004,0.15,985,1.9000000000000001,71,0.9
2012,1,3,23,30,25.700000000000003,0.96,0.057100000000000005,0.67,100,986,929,0,14.200000000000001,100,986,0,929,0.259,48.980000000000004,32.76,0.15,985,1.9000000000000001,73,0.9
2012,1,4,0,30,28.3,0.9400000000000001,0.0678,0.67,110,1002,1054,0,14.100000000000001,110,1002,0,1054,0.26,41.74,19.490000000000002,0.14,983,1.9000000000000001,86,0.7000000000000001
2012,1,4,1,30,29.8,0.98,0.0659,0.67,111,1015,1118,0,13.8,111,1015,0,1118,0.261,37.550000000000004,7.0600000000000005,0.14,982,1.9000000000000001,91,0.7000000000000001
2012,1,4,2,30,30.8,1.01,0.0646,0.67,109,1013,1109,0,13.3,109,1013,0,1109,0.262,34.38,9.36,0.14,981,2,89,0.8
2012,1,4,3,30,31.3,1.01,0.07390000000000001,0.67,111,989,1027,0,12.9,111,989,0,1027,0.262,32.51,22.19,0.14,980,2.1,83,1
2012,1,4,4,30,31.3,1.01,0.0766,0.67,107,954,883,0,12.700000000000001,107,954,0,883,0.263,32.14,35.49,0.14,980,2.2,77,1.2000000000000002
2012,1,4,5,30,30.700000000000003,1.01,0.0813,0.67,99,893,688,0,12.700000000000001,99,893,0,688,0.265,33.28,48.76,0.14,979,2.3000000000000003,71,1.5
2012,1,4,6,30,29.3,1.01,0.0804,0.67,85,795,460,0,13,85,795,0,460,0.267,36.69,61.86,0.14,979,2.5,65,1.8
2012,1,4,7,30,26.8,1.02,0.0853,0.67,63,602,223,0,13.8,63,602,0,223,0.269,44.81,74.68,0.14,980,2.7,61,1.7000000000000002
2012,1,4,8,30,24.1,1.01,0.09240000000000001,0.67,21,161,29,0,15.5,21,161,0,29,0.27,58.76,86.94,0.14,981,2.8000000000000003,59,1.4000000000000001
2012,1,4,9,30,22.5,1.01,0.1032,0.67,0,0,0,1,16.1,0,0,0,0,0.271,67.1,98.94,0.14,982,3,59,1.1
2012,1,4,10,30,21.6,1.01,0.1158,0.67,0,0,0,3,16.3,0,0,0,0,0.27,71.93,109.74000000000001,0.14,982,3.1,54,1
2012,1,4,11,30,20.900000000000002,1.01,0.12610000000000002,0.67,0,0,0,3,16.400000000000002,0,0,0,0,0.27,75.45,119.01,0.14,982,3.2,46,0.9
2012,1,4,12,30,20.200000000000003,1.01,0.1272,0.67,0,0,0,1,16.5,0,0,0,0,0.27,79.46000000000001,125.94,0.14,982,3.2,40,0.8
2012,1,4,13,30,19.5,0.99,0.1233,0.67,0,0,0,3,16.8,0,0,0,0,0.27,84.59,129.57,0.14,981,3.2,42,0.6000000000000001
2012,1,4,14,30,19,0.97,0.12660000000000002,0.67,0,0,0,3,17,0,0,0,0,0.271,88.10000000000001,129.17000000000002,0.14,980,3.3000000000000003,51,0.5
2012,1,4,15,30,18.7,0.96,0.1323,0.67,0,0,0,0,17,0,0,0,0,0.271,90.14,124.82000000000001,0.14,980,3.3000000000000003,69,0.5
2012,1,4,16,30,18.3,0.9400000000000001,0.1353,0.67,0,0,0,0,17.1,0,0,0,0,0.27,92.49,117.36,0.14,980,3.3000000000000003,88,0.6000000000000001
2012,1,4,17,30,18.1,0.93,0.13520000000000001,0.67,0,0,0,0,17.1,0,0,0,0,0.269,93.8,107.73,0.14,981,3.3000000000000003,99,0.6000000000000001
2012,1,4,18,30,18.2,0.91,0.1346,0.67,0,0,0,0,17.1,0,0,0,0,0.268,93.57000000000001,96.71000000000001,0.14,982,3.3000000000000003,102,0.7000000000000001
2012,1,4,19,30,19.5,0.9,0.1351,0.67,36,203,55,1,17.3,36,203,0,55,0.268,87.06,84.63,0.14,982,3.3000000000000003,98,1
2012,1,4,20,30,21.700000000000003,0.88,0.1356,0.67,84,563,256,1,17.1,84,563,0,256,0.267,74.91,72.21000000000001,0.14,983,3.3000000000000003,92,1.3
2012,1,4,21,30,23.8,0.88,0.1355,0.67,111,738,487,1,16.8,111,738,0,487,0.268,64.71000000000001,59.32,0.14,983,3.2,96,1.5
2012,1,4,22,30,25.6,0.89,0.1317,0.67,126,836,705,1,16.8,126,836,0,705,0.268,58.2,46.18,0.14,983,3.2,101,1.7000000000000002
2012,1,4,23,30,26.400000000000002,0.89,0.125,0.67,134,896,887,1,17,134,896,0,887,0.269,56.32,32.89,0.14,983,3.2,102,1.7000000000000002
2012,1,5,0,30,28.400000000000002,0.9400000000000001,0.2063,0.67,182,868,999,1,17.1,182,868,0,999,0.27,50.43,19.62,0.14,982,3.2,102,1.9000000000000001
2012,1,5,1,30,29.3,0.9400000000000001,0.1967,0.67,181,890,1064,1,17,181,890,0,1064,0.27,47.54,7.21,0.14,981,3.2,100,2.1
2012,1,5,2,30,29.6,0.9500000000000001,0.19060000000000002,0.67,177,891,1056,1,16.7,177,891,0,1056,0.27,45.87,9.32,0.14,981,3.3000000000000003,97,2.3000000000000003
2012,1,5,3,30,29.3,0.92,0.1464,0.67,150,903,987,1,16.400000000000002,150,903,0,987,0.271,45.81,22.12,0.14,980,3.4000000000000004,96,2.5
2012,1,5,4,30,28.5,0.91,0.14880000000000002,0.67,143,864,848,1,16.3,143,864,0,848,0.272,47.61,35.410000000000004,0.14,980,3.5,94,2.7
2012,1,5,5,30,27.400000000000002,0.88,0.1502,0.67,131,800,659,1,16.3,131,800,0,659,0.272,50.84,48.69,0.14,980,3.5,91,2.7
2012,1,5,6,30,25.900000000000002,0.88,0.15460000000000002,0.67,113,686,437,1,16.400000000000002,113,686,0,437,0.273,55.94,61.800000000000004,0.14,981,3.6,88,2.6
2012,1,5,7,30,24.1,0.89,0.1564,0.67,81,483,209,1,16.5,81,483,0,209,0.274,62.730000000000004,74.62,0.14,982,3.6,82,2.2
2012,1,5,8,30,22.400000000000002,0.91,0.154,0.67,22,87,27,8,16.7,12,0,3,12,0.275,70.07000000000001,86.9,0.14,982,3.7,75,1.7000000000000002
2012,1,5,9,30,21.3,0.93,0.1494,0.67,0,0,0,7,16.900000000000002,0,0,0,0,0.276,76.22,98.91,0.14,983,3.7,71,1.2000000000000002
2012,1,5,10,30,20.6,0.9500000000000001,0.14400000000000002,0.67,0,0,0,7,17.1,0,0,0,0,0.277,80.29,109.73,0.14,983,3.7,70,0.9
2012,1,5,11,30,20,0.97,0.1401,0.67,0,0,0,7,17.2,0,0,0,0,0.278,83.86,119.03,0.14,983,3.8000000000000003,73,0.7000000000000001
2012,1,5,12,30,19.6,0.99,0.1368,0.67,0,0,0,7,17.2,0,0,0,0,0.278,85.98,126,0.14,982,3.8000000000000003,76,0.6000000000000001
2012,1,5,13,30,19.200000000000003,1,0.13190000000000002,0.67,0,0,0,7,17.1,0,0,0,0,0.279,87.91,129.67000000000002,0.14,981,3.8000000000000003,79,0.5
2012,1,5,14,30,19,1.02,0.1295,0.67,0,0,0,3,17,0,0,0,0,0.281,87.91,129.29,0.14,980,3.7,83,0.5
2012,1,5,15,30,18.8,1.03,0.13140000000000002,0.67,0,0,0,1,16.8,0,0,0,0,0.281,87.99,124.97,0.14,980,3.7,80,0.5
2012,1,5,16,30,18.8,1.05,0.1368,0.67,0,0,0,0,16.6,0,0,0,0,0.281,86.93,117.51,0.14,979,3.7,45,0.30000000000000004
2012,1,5,17,30,18.6,1.05,0.1458,0.67,0,0,0,0,16.5,0,0,0,0,0.281,87.42,107.88,0.14,980,3.7,148,0.30000000000000004
2012,1,5,18,30,18.5,1.05,0.1554,0.67,0,0,0,0,16.400000000000002,0,0,0,0,0.281,87.54,96.86,0.14,980,3.7,280,0.5
2012,1,5,19,30,19.5,1.05,0.1557,0.67,35,180,52,1,16.5,35,180,0,52,0.279,82.9,84.77,0.14,981,3.8000000000000003,295,0.5
2012,1,5,20,30,21.6,1.05,0.14930000000000002,0.67,85,543,250,1,16.1,85,543,0,250,0.277,70.89,72.35000000000001,0.14,981,3.8000000000000003,323,0.4
2012,1,5,21,30,23.8,1.04,0.1443,0.67,112,724,479,1,15.700000000000001,112,724,0,479,0.275,60.370000000000005,59.46,0.14,980,3.7,310,0.30000000000000004
2012,1,5,22,30,26,1.03,0.1422,0.67,129,821,696,1,15.8,129,821,0,696,0.274,53.24,46.31,0.14,980,3.7,254,0.4
2012,1,5,23,30,27.1,1.01,0.1459,0.67,142,873,875,1,16,142,873,0,875,0.274,50.75,33.02,0.14,980,3.7,223,0.4
2012,1,6,0,30,29.5,1.01,0.139,0.67,147,911,1004,0,16.3,147,911,0,1004,0.274,45.04,19.76,0.14,979,3.6,189,0.7000000000000001
2012,1,6,1,30,30.6,1.03,0.13240000000000002,0.67,146,930,1069,0,16.6,146,930,0,1069,0.273,42.89,7.36,0.14,978,3.6,170,0.8
2012,1,6,2,30,31.400000000000002,1.04,0.1198,0.67,139,938,1065,1,16.7,139,938,0,1065,0.274,41.24,9.290000000000001,0.14,977,3.6,145,0.9
2012,1,6,3,30,31.5,1.05,0.12660000000000002,0.67,138,916,987,0,16.7,138,916,0,987,0.274,41.04,22.06,0.14,977,3.7,122,1.2000000000000002
2012,1,6,4,30,30.700000000000003,1.06,0.1268,0.67,131,882,851,1,16.6,131,882,0,851,0.275,42.78,35.35,0.14,976,3.7,107,1.6
2012,1,6,5,30,29.5,1.05,0.12430000000000001,0.67,118,824,663,8,16.7,287,25,0,304,0.276,46.230000000000004,48.620000000000005,0.14,977,3.8000000000000003,98,2
2012,1,6,6,30,27.900000000000002,1.05,0.1337,0.67,104,710,440,6,17,15,0,0,15,0.276,51.660000000000004,61.74,0.14,978,3.9000000000000004,93,2.3000000000000003
2012,1,6,7,30,25.8,1.04,0.138,0.67,76,510,212,8,17.400000000000002,7,0,3,7,0.277,59.870000000000005,74.58,0.14,979,3.9000000000000004,91,2.1
2012,1,6,8,30,24,1.02,0.139,0.67,22,107,28,1,17.8,22,107,0,28,0.278,68.48,86.87,0.14,980,3.8000000000000003,92,1.8
2012,1,6,9,30,22.8,1,0.1373,0.67,0,0,0,3,17.900000000000002,0,0,0,0,0.278,73.7,98.89,0.14,981,3.7,94,1.7000000000000002
2012,1,6,10,30,22.1,0.99,0.131,0.67,0,0,0,3,17.8,0,0,0,0,0.277,76.63,109.73,0.14,982,3.5,95,1.4000000000000001
2012,1,6,11,30,21.400000000000002,0.97,0.1207,0.67,0,0,0,3,17.900000000000002,0,0,0,0,0.277,80.46000000000001,119.06,0.14,982,3.4000000000000004,96,1.1
2012,1,6,12,30,20.8,0.93,0.11170000000000001,0.67,0,0,0,0,18.1,0,0,0,0,0.277,84.77,126.07000000000001,0.14,982,3.3000000000000003,102,0.8
2012,1,6,13,30,20.400000000000002,0.87,0.1101,0.67,0,0,0,0,18.400000000000002,0,0,0,0,0.276,88.4,129.77,0.14,982,3.2,113,0.7000000000000001
2012,1,6,14,30,20,0.78,0.1159,0.67,0,0,0,0,18.6,0,0,0,0,0.274,91.88,129.42000000000002,0.14,982,3.1,126,0.7000000000000001
2012,1,6,15,30,19.6,0.6900000000000001,0.1288,0.67,0,0,0,0,18.8,0,0,0,0,0.272,95.23,125.11,0.14,981,3,135,0.7000000000000001
2012,1,6,16,30,19.3,0.6,0.1459,0.67,0,0,0,1,18.900000000000002,0,0,0,0,0.272,97.69,117.66,0.14,981,2.9000000000000004,143,0.7000000000000001
2012,1,6,17,30,19,0.54,0.1635,0.67,0,0,0,1,18.900000000000002,0,0,0,0,0.271,99.54,108.04,0.14,981,2.8000000000000003,148,0.6000000000000001
2012,1,6,18,30,19,0.53,0.1824,0.67,0,0,0,1,18.900000000000002,0,0,0,0,0.27,99.26,97,0.14,982,2.8000000000000003,150,0.9
2012,1,6,19,30,19.700000000000003,0.52,0.1824,0.67,38,119,49,1,19,38,119,0,49,0.269,95.79,84.91,0.14,983,2.8000000000000003,146,1.3
2012,1,6,20,30,20.900000000000002,0.52,0.1598,0.67,94,516,249,1,19.400000000000002,94,516,0,249,0.269,91.11,72.49,0.14,983,2.8000000000000003,133,1.8
2012,1,6,21,30,22.700000000000003,0.59,0.1363,0.67,114,733,485,1,19.5,114,733,0,485,0.27,82.23,59.59,0.14,983,2.8000000000000003,118,2
2012,1,6,22,30,24.700000000000003,0.63,0.1308,0.67,129,837,706,1,19,129,837,0,706,0.27,70.59,46.44,0.14,983,2.8000000000000003,106,2
2012,1,6,23,30,25.6,0.65,0.1221,0.67,136,901,890,1,18.6,136,901,0,890,0.271,65.16,33.15,0.14,983,2.8000000000000003,101,1.9000000000000001
2012,1,7,0,30,28,0.75,0.1593,0.67,161,903,1010,1,18.2,161,903,0,1010,0.271,55.410000000000004,19.89,0.14,982,2.9000000000000004,93,1.8
2012,1,7,1,30,29.1,0.76,0.153,0.67,161,922,1076,1,17.900000000000002,161,922,0,1076,0.27,50.84,7.5200000000000005,0.14,981,2.9000000000000004,89,1.8
2012,1,7,2,30,29.700000000000003,0.75,0.14930000000000002,0.67,159,922,1069,1,17.6,159,922,0,1069,0.27,48.300000000000004,9.27,0.14,981,3,86,1.8
2012,1,7,3,30,29.8,0.74,0.13820000000000002,0.67,149,912,994,1,17.3,149,912,0,994,0.27,47.160000000000004,22,0.14,980,3.1,83,1.9000000000000001
2012,1,7,4,30,29.400000000000002,0.75,0.13540000000000002,0.67,139,878,855,1,17.2,139,878,0,855,0.27,47.71,35.28,0.14,980,3.2,78,2.1
2012,1,7,5,30,28.5,0.75,0.1351,0.67,126,817,667,0,17.1,126,817,0,667,0.27,50.08,48.56,0.14,979,3.2,71,2.3000000000000003
2012,1,7,6,30,27.200000000000003,0.76,0.1335,0.67,107,711,444,1,17.2,107,711,0,444,0.271,54.46,61.690000000000005,0.14,980,3.3000000000000003,66,2.4000000000000004
2012,1,7,7,30,25.3,0.78,0.13040000000000002,0.67,77,519,215,1,17.5,77,519,0,215,0.272,61.97,74.53,0.14,981,3.3000000000000003,60,2.2
2012,1,7,8,30,23.5,0.81,0.1267,0.67,23,109,29,0,17.900000000000002,23,109,0,29,0.273,70.62,86.83,0.14,981,3.3000000000000003,58,1.7000000000000002
2012,1,7,9,30,22.1,0.84,0.12710000000000002,0.67,0,0,0,0,18.3,0,0,0,0,0.273,78.96000000000001,98.88,0.14,982,3.4000000000000004,56,1.3
2012,1,7,10,30,21.3,0.86,0.13,0.67,0,0,0,0,18.5,0,0,0,0,0.272,84.02,109.74000000000001,0.14,982,3.4000000000000004,56,1.1
